REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,BIRTHS2019,DEATHS2019,RDEATH2019
4,8,49,13,Utah,Duchesne County,19938,352,128,6.419096813
4,8,49,15,Utah,Emery County,10012,110,92,9.1931051711
4,8,49,17,Utah,Garfield County,5051,55,42,8.355714712
4,8,49,19,Utah,Grand County,9754,108,81,8.3333333333
4,8,49,21,Utah,Iron County,54839,830,323,6.0083521676
4,8,49,23,Utah,Juab County,12017,208,79,6.681891229
4,8,49,25,Utah,Kane County,7886,79,66,8.4816552079
4,8,49,27,Utah,Millard County,13188,192,92,7.029608405
4,8,49,29,Utah,Morgan County,12124,145,46,3.8205980066
4,8,49,31,Utah,Piute County,1479,15,14,9.5989029825
4,8,49,33,Utah,Rich County,2483,31,11,4.4543429844
4,8,49,35,Utah,Salt Lake County,1160437,16530,6741,5.838565104
4,8,49,37,Utah,San Juan County,15308,186,128,8.3480075654
4,8,49,39,Utah,Sanpete County,30939,373,188,6.1195924612
4,8,49,41,Utah,Sevier County,21620,310,188,8.7204582879
4,8,49,43,Utah,Summit County,42145,416,159,3.7841375617
4,8,49,45,Utah,Tooele County,72259,1025,353,4.9631629267
4,8,49,47,Utah,Uintah County,35734,536,231,6.4943280057
4,8,49,49,Utah,Utah County,636235,11884,2419,3.8465360901
4,8,49,51,Utah,Wasatch County,34091,452,145,4.3181750499
4,8,49,53,Utah,Washington County,177556,2244,1368,7.8367795877
4,8,49,55,Utah,Wayne County,2711,30,23,8.547008547
4,8,49,57,Utah,Weber County,260213,3774,1621,6.2840417902
1,1,50,0,Vermont,Vermont,623989,5581,5634,9.0263364273
1,1,50,1,Vermont,Addison County,36777,299,341,9.2600135777
1,1,50,3,Vermont,Bennington County,35470,323,447,12.593323003
1,1,50,5,Vermont,Caledonia County,29993,272,278,9.2314333627
1,1,50,7,Vermont,Chittenden County,163774,1450,1151,7.0323359147
1,1,50,9,Vermont,Essex County,6163,51,59,9.5184318787
1,1,50,11,Vermont,Franklin County,49402,569,392,7.9464828705
1,1,50,13,Vermont,Grand Isle County,7235,68,57,7.9470198675
1,1,50,15,Vermont,Lamoille County,25362,228,181,7.1461002428
1,1,50,17,Vermont,Orange County,28892,255,280,9.6919349256
1,1,50,19,Vermont,Orleans County,27037,247,280,10.390381475
1,1,50,21,Vermont,Rutland County,58191,498,669,11.456754605
1,1,50,23,Vermont,Washington County,58409,534,534,9.1683263512
1,1,50,25,Vermont,Windham County,42222,348,426,10.040420943
1,1,50,27,Vermont,Windsor County,55062,439,539,9.7763589865
3,5,51,0,Virginia,Virginia,8535519,98403,69729,8.1856897464
3,5,51,1,Virginia,Accomack County,32316,384,489,15.070034054
3,5,51,3,Virginia,Albemarle County,109330,1061,894,8.2128732654
3,5,51,5,Virginia,Alleghany County,14860,121,238,15.948535817
3,5,51,7,Virginia,Amelia County,13145,150,150,11.449507671
3,5,51,9,Virginia,Amherst County,31605,306,382,12.07160802
3,5,51,11,Virginia,Appomattox County,15911,184,186,11.70105687
3,5,51,13,Virginia,Arlington County,236842,2887,1020,4.3141094642
3,5,51,15,Virginia,Augusta County,75558,534,759,10.046792373
3,5,51,17,Virginia,Bath County,4147,30,62,14.761904762
3,5,51,19,Virginia,Bedford County,78997,679,867,10.983094648
3,5,51,21,Virginia,Bland County,6280,39,79,12.556624017
3,5,51,23,Virginia,Botetourt County,33419,229,359,10.753171287
3,5,51,25,Virginia,Brunswick County,16231,139,222,13.633432616
3,5,51,27,Virginia,Buchanan County,21004,184,309,14.584759163
3,5,51,29,Virginia,Buckingham County,17148,126,157,9.1837033137
3,5,51,31,Virginia,Campbell County,54885,478,577,10.488811329
3,5,51,33,Virginia,Caroline County,30725,343,289,9.4020430737
3,5,51,35,Virginia,Carroll County,29791,199,383,12.867029497
3,5,51,36,Virginia,Charles City County,6963,52,92,13.177683879
3,5,51,37,Virginia,Charlotte County,11880,115,158,13.263935527
3,5,51,41,Virginia,Chesterfield County,352802,3868,2622,7.4798561654
3,5,51,43,Virginia,Clarke County,14619,122,142,9.7493992448
3,5,51,45,Virginia,Craig County,5131,39,62,12.117658556
3,5,51,47,Virginia,Culpeper County,52605,659,467,8.9463601533
3,5,51,49,Virginia,Cumberland County,9932,72,107,10.814088635
3,5,51,51,Virginia,Dickenson County,14318,123,205,14.214394675
3,5,51,53,Virginia,Dinwiddie County,28544,192,277,9.6892106966
3,5,51,57,Virginia,Essex County,10953,107,117,10.709872305
3,5,51,59,Virginia,Fairfax County,1147532,13769,5708,4.9721362634
3,5,51,61,Virginia,Fauquier County,71222,727,605,8.5292956635
3,5,51,63,Virginia,Floyd County,15749,144,192,12.175401883
3,5,51,65,Virginia,Fluvanna County,27270,290,213,7.8644217988
3,5,51,67,Virginia,Franklin County,56042,456,681,12.135468178
3,5,51,69,Virginia,Frederick County,89313,949,755,8.5077132844
3,5,51,71,Virginia,Giles County,16720,166,217,12.947880307
3,5,51,73,Virginia,Gloucester County,37348,338,450,12.049967197
3,5,51,75,Virginia,Goochland County,23753,161,196,8.3453972579
3,5,51,77,Virginia,Grayson County,15550,118,202,12.954946288
3,5,51,79,Virginia,Greene County,19819,224,148,7.491584622
3,5,51,81,Virginia,Greensville County,11336,107,126,11.068165847
3,5,51,83,Virginia,Halifax County,33911,359,506,14.862245198
3,5,51,85,Virginia,Hanover County,107766,966,907,8.4508879489
3,5,51,87,Virginia,Henrico County,330818,3862,2832,8.5842764064
3,5,51,89,Virginia,Henry County,50557,400,744,14.644660309
3,5,51,91,Virginia,Highland County,2190,17,31,14.097316962
3,5,51,93,Virginia,Isle of Wight County,37109,376,397,10.717997867
3,5,51,95,Virginia,James City County,76523,721,778,10.199533286
3,5,51,97,Virginia,King and Queen County,7025,59,94,13.361762615
3,5,51,99,Virginia,King George County,26836,287,169,6.3239036072
3,5,51,101,Virginia,King William County,17148,204,141,8.2778055009
3,5,51,103,Virginia,Lancaster County,10603,62,206,19.343631156
3,5,51,105,Virginia,Lee County,23423,197,329,13.976507572
3,5,51,107,Virginia,Loudoun County,413538,5016,1602,3.9118013332
3,5,51,109,Virginia,Louisa County,37591,388,383,10.299159664
3,5,51,111,Virginia,Lunenburg County,12196,117,159,13.026914096
3,5,51,113,Virginia,Madison County,13261,129,128,9.6570975895
3,5,51,115,Virginia,Mathews County,8834,67,126,14.29706116
3,5,51,117,Virginia,Mecklenburg County,30587,312,482,15.74880332
3,5,51,119,Virginia,Middlesex County,10582,88,147,13.793103448
3,5,51,121,Virginia,Montgomery County,98535,804,669,6.7895690298
3,5,51,125,Virginia,Nelson County,14930,147,159,10.674006445
3,5,51,127,Virginia,New Kent County,23091,233,165,7.2674418605
3,5,51,131,Virginia,Northampton County,11710,120,188,16.019769077
3,5,51,133,Virginia,Northumberland County,12095,88,181,14.919836789
3,5,51,135,Virginia,Nottoway County,15232,170,224,14.625228519
3,5,51,137,Virginia,Orange County,37051,467,362,9.8304118182
3,5,51,139,Virginia,Page County,23902,244,299,12.49112253
3,5,51,141,Virginia,Patrick County,17608,153,240,13.608913839
3,5,51,143,Virginia,Pittsylvania County,60354,491,766,12.634530535
3,5,51,145,Virginia,Powhatan County,29652,241,236,8.0187557338
3,5,51,147,Virginia,Prince Edward County,22802,210,236,10.326419883
3,5,51,149,Virginia,Prince George County,38353,327,257,6.7325072695
3,5,51,153,Virginia,Prince William County,470335,6503,2152,4.5954920615
3,5,51,155,Virginia,Pulaski County,34027,308,452,13.27713073
3,5,51,157,Virginia,Rappahannock County,7370,52,71,9.6500169895
3,5,51,159,Virginia,Richmond County,9023,71,105,11.671205469
3,5,51,161,Virginia,Roanoke County,94186,697,1059,11.249681312
3,5,51,163,Virginia,Rockbridge County,22573,122,255,11.249834561
3,5,51,165,Virginia,Rockingham County,81948,855,772,9.4602626081
3,5,51,167,Virginia,Russell County,26586,229,357,13.375545606
3,5,51,169,Virginia,Scott County,21566,176,302,13.969193765
3,5,51,171,Virginia,Shenandoah County,43616,452,484,11.115066197
3,5,51,173,Virginia,Smyth County,30104,286,485,16.017702038
3,5,51,175,Virginia,Southampton County,17631,122,205,11.600271616
3,5,51,177,Virginia,Spotsylvania County,136215,1481,1017,7.527032928
3,5,51,179,Virginia,Stafford County,152882,1773,813,5.3715486313
3,5,51,181,Virginia,Surry County,6422,56,68,10.554908809
3,5,51,183,Virginia,Sussex County,11159,86,129,11.517857143
3,5,51,185,Virginia,Tazewell County,40595,408,621,15.210708731
3,5,51,187,Virginia,Warren County,40164,457,395,9.8540601222
3,5,51,191,Virginia,Washington County,53740,446,692,12.837756361
3,5,51,193,Virginia,Westmoreland County,18015,181,222,12.391158741
3,5,51,195,Virginia,Wise County,37383,336,479,12.729543703
3,5,51,197,Virginia,Wythe County,28684,299,397,13.837091771
3,5,51,199,Virginia,York County,68280,596,523,7.6767261625
3,5,51,510,Virginia,Alexandria city,159428,2566,782,4.9105643067
3,5,51,520,Virginia,Bristol city,16762,126,235,14.052082399
3,5,51,530,Virginia,Buena Vista city,6478,91,74,11.409189023
3,5,51,540,Virginia,Charlottesville city,47266,568,312,6.5842231883
3,5,51,550,Virginia,Chesapeake city,244835,2865,1920,7.8818704664
3,5,51,570,Virginia,Colonial Heights city,17370,281,210,12.043356082
3,5,51,580,Virginia,Covington city,5538,67,73,13.134220943
3,5,51,590,Virginia,Danville city,40044,443,658,16.308725664
3,5,51,595,Virginia,Emporia city,5346,51,72,13.446633673
3,5,51,600,Virginia,Fairfax city,24019,673,203,8.5036863271
3,5,51,610,Virginia,Falls Church city,14617,201,80,5.5013065603
3,5,51,620,Virginia,Franklin city,7967,155,110,13.70204285
3,5,51,630,Virginia,Fredericksburg city,29036,429,201,6.9063858299
3,5,51,640,Virginia,Galax city,6347,69,116,18.274911382
3,5,51,650,Virginia,Hampton city,134510,1686,1307,9.7232554679
3,5,51,660,Virginia,Harrisonburg city,53016,580,283,5.3143543904
3,5,51,670,Virginia,Hopewell city,22529,347,296,13.153509454
3,5,51,678,Virginia,Lexington city,7446,115,58,7.8681408126
3,5,51,680,Virginia,Lynchburg city,82168,1197,792,9.6894364345
3,5,51,683,Virginia,Manassas city,41085,750,207,5.0407276181
3,5,51,685,Virginia,Manassas Park city,17478,14,37,2.1025116491
3,5,51,690,Virginia,Martinsville city,12554,183,239,18.982566221
3,5,51,700,Virginia,Newport News city,179225,2633,1538,8.5982311571
3,5,51,710,Virginia,Norfolk city,242742,3321,2077,8.5415779918
3,5,51,720,Virginia,Norton city,3981,39,46,11.567961775
3,5,51,730,Virginia,Petersburg city,31346,686,495,15.864876126
3,5,51,735,Virginia,Poquoson city,12271,107,113,9.2471358429
3,5,51,740,Virginia,Portsmouth city,94398,1415,1050,11.102417155
3,5,51,750,Virginia,Radford city,18249,144,97,5.3370013755
3,5,51,760,Virginia,Richmond city,230436,3037,2046,8.9022901859
3,5,51,770,Virginia,Roanoke city,99143,1319,1218,12.293592797
3,5,51,775,Virginia,Salem city,25301,300,331,13.084555481
3,5,51,790,Virginia,Staunton city,24932,338,348,14.062310583
3,5,51,800,Virginia,Suffolk city,92108,1136,845,9.2307860369
3,5,51,810,Virginia,Virginia Beach city,449974,5514,3319,7.3770063668
3,5,51,820,Virginia,Waynesboro city,22630,357,249,11.027213746
3,5,51,830,Virginia,Williamsburg city,14954,77,74,4.9405795166
3,5,51,840,Virginia,Winchester city,28078,338,256,9.136331192
4,9,53,0,Washington,Washington,7614893,87950,58587,7.7399988189
4,9,53,1,Washington,Adams County,19983,388,100,5.0353734988
4,9,53,3,Washington,Asotin County,22582,223,266,11.77043232
4,9,53,5,Washington,Benton County,204390,2578,1467,7.2323726323
4,9,53,7,Washington,Chelan County,77200,851,687,8.9248596965
4,9,53,9,Washington,Clallam County,77331,632,1061,13.78978698
4,9,53,11,Washington,Clark County,488241,5574,3766,7.7676070573
4,9,53,13,Washington,Columbia County,3985,38,44,10.967098704
4,9,53,15,Washington,Cowlitz County,110593,1287,1134,10.339875539
4,9,53,17,Washington,Douglas County,43429,542,325,7.5425282555
4,9,53,19,Washington,Ferry County,7627,64,81,10.612512283
4,9,53,21,Washington,Franklin County,95222,1573,460,4.8619368477
4,9,53,23,Washington,Garfield County,2225,27,28,12.541993281
4,9,53,25,Washington,Grant County,97733,1486,719,7.3969290913
4,9,53,27,Washington,Grays Harbor County,75061,734,886,11.9036423
4,9,53,29,Washington,Island County,85141,916,762,8.9981578574
4,9,53,31,Washington,Jefferson County,32221,181,396,12.381384151
4,9,53,33,Washington,King County,2252782,25188,13917,6.2113575411
4,9,53,35,Washington,Kitsap County,271473,3023,2375,8.7841124071
4,9,53,37,Washington,Kittitas County,47935,426,307,6.4432854459
4,9,53,39,Washington,Klickitat County,22425,222,223,10.008752048
4,9,53,41,Washington,Lewis County,80707,895,910,11.355411914
4,9,53,43,Washington,Lincoln County,10939,105,118,10.893145627
4,9,53,45,Washington,Mason County,66768,666,669,10.125011351
4,9,53,47,Washington,Okanogan County,42243,493,481,11.403508772
4,9,53,49,Washington,Pacific County,22471,178,340,15.265461892
4,9,53,51,Washington,Pend Oreille County,13724,119,161,11.790552911
4,9,53,53,Washington,Pierce County,904980,11498,7284,8.0990206456
4,9,53,55,Washington,San Juan County,17582,88,132,7.6067538754
4,9,53,57,Washington,Skagit County,129205,1431,1265,9.8428260193
4,9,53,59,Washington,Skamania County,12083,99,94,7.8326806099
4,9,53,61,Washington,Snohomish County,822083,9993,5850,7.1553418602
4,9,53,63,Washington,Spokane County,522798,5880,4799,9.2608941906
4,9,53,65,Washington,Stevens County,45723,434,488,10.731524954
4,9,53,67,Washington,Thurston County,290536,3135,2377,8.2449981963
4,9,53,69,Washington,Wahkiakum County,4488,33,46,10.333595417
4,9,53,71,Washington,Walla Walla County,60760,610,575,9.4747682801
4,9,53,73,Washington,Whatcom County,229247,2204,1662,7.3144325814
4,9,53,75,Washington,Whitman County,50104,390,239,4.7902031327
4,9,53,77,Washington,Yakima County,250873,3746,2093,8.348041122
3,5,54,0,West Virginia,West Virginia,1792147,17888,22567,12.549639393
3,5,54,1,West Virginia,Barbour County,16441,169,207,12.572886297
3,5,54,3,West Virginia,Berkeley County,119171,1372,1057,8.942205603
3,5,54,5,West Virginia,Boone County,21457,225,297,13.683483068
3,5,54,7,West Virginia,Braxton County,13957,127,177,12.627974173
3,5,54,9,West Virginia,Brooke County,21939,198,302,13.706090587
3,5,54,11,West Virginia,Cabell County,91945,1009,1086,11.741809925
3,5,54,13,West Virginia,Calhoun County,7109,49,85,11.866536367
3,5,54,15,West Virginia,Clay County,8508,88,109,12.713594215
3,5,54,17,West Virginia,Doddridge County,8448,62,88,10.350505763
3,5,54,19,West Virginia,Fayette County,42406,402,670,15.693071626
3,5,54,21,West Virginia,Gilmer County,7823,47,79,10.050251256
3,5,54,23,West Virginia,Grant County,11568,127,129,11.121648418
3,5,54,25,West Virginia,Greenbrier County,34662,342,503,14.484406946
3,5,54,27,West Virginia,Hampshire County,23175,205,260,11.175105304
3,5,54,29,West Virginia,Hancock County,28810,243,440,15.201506331
3,5,54,31,West Virginia,Hardy County,13776,147,162,11.764705882
3,5,54,33,West Virginia,Harrison County,67256,696,877,13.016697588
3,5,54,35,West Virginia,Jackson County,28576,276,361,12.606729409
3,5,54,37,West Virginia,Jefferson County,57146,595,515,9.0322354344
3,5,54,39,West Virginia,Kanawha County,178124,1834,2471,13.783908918
3,5,54,41,West Virginia,Lewis County,15907,139,224,14.033329157
3,5,54,43,West Virginia,Lincoln County,20409,208,313,15.271272443
3,5,54,45,West Virginia,Logan County,32019,349,487,15.070867116
3,5,54,47,West Virginia,McDowell County,17624,174,328,18.301018273
3,5,54,49,West Virginia,Marion County,56072,594,673,12.000392286
3,5,54,51,West Virginia,Marshall County,30531,276,388,12.648324423
3,5,54,53,West Virginia,Mason County,26516,262,367,13.77937974
3,5,54,55,West Virginia,Mercer County,58758,661,891,15.10681587
3,5,54,57,West Virginia,Mineral County,26868,249,343,12.745954181
3,5,54,59,West Virginia,Mingo County,23424,306,372,15.737704918
3,5,54,61,West Virginia,Monongalia County,105612,1071,731,6.9202841955
3,5,54,63,West Virginia,Monroe County,13275,111,167,12.573407619
3,5,54,65,West Virginia,Morgan County,17884,153,219,12.264098113
3,5,54,67,West Virginia,Nicholas County,24496,245,352,14.270945247
3,5,54,69,West Virginia,Ohio County,41411,401,586,14.100774821
3,5,54,71,West Virginia,Pendleton County,6969,62,62,8.8869777109
3,5,54,73,West Virginia,Pleasants County,7460,68,76,10.157033077
3,5,54,75,West Virginia,Pocahontas County,8247,76,127,15.250675473
3,5,54,77,West Virginia,Preston County,33432,309,364,10.8681048
3,5,54,79,West Virginia,Putnam County,56450,504,596,10.540091253
3,5,54,81,West Virginia,Raleigh County,73361,723,1052,14.261216135
3,5,54,83,West Virginia,Randolph County,28695,319,385,13.389208646
3,5,54,85,West Virginia,Ritchie County,9554,82,156,16.16412807
3,5,54,87,West Virginia,Roane County,13688,119,186,13.47533145
3,5,54,89,West Virginia,Summers County,12573,98,155,12.279659338
3,5,54,91,West Virginia,Taylor County,16695,129,199,11.872445783
3,5,54,93,West Virginia,Tucker County,6839,60,128,18.583042973
3,5,54,95,West Virginia,Tyler County,8591,74,108,12.463216202
3,5,54,97,West Virginia,Upshur County,24176,221,285,11.740957403
3,5,54,99,West Virginia,Wayne County,39402,330,537,13.532754558
3,5,54,101,West Virginia,Webster County,8114,65,114,13.91261899
3,5,54,103,West Virginia,Wetzel County,15065,141,243,16.026909379
3,5,54,105,West Virginia,Wirt County,5821,47,54,9.2847317744
3,5,54,107,West Virginia,Wood County,83518,869,1078,12.856444323
3,5,54,109,West Virginia,Wyoming County,20394,180,346,16.805090097
2,3,55,0,Wisconsin,Wisconsin,5822434,63712,50393,8.6661553383
2,3,55,1,Wisconsin,Adams County,20220,123,252,12.425729149
2,3,55,3,Wisconsin,Ashland County,15562,179,167,10.722655623
2,3,55,5,Wisconsin,Barron County,45244,486,470,10.398920282
2,3,55,7,Wisconsin,Bayfield County,15036,128,211,14.037655512
2,3,55,9,Wisconsin,Brown County,264542,3194,1817,6.8863971863
2,3,55,11,Wisconsin,Buffalo County,13031,129,126,9.6385542169
2,3,55,13,Wisconsin,Burnett County,15414,123,167,10.848382487
2,3,55,15,Wisconsin,Calumet County,50089,477,356,7.1042994981
2,3,55,17,Wisconsin,Chippewa County,64658,654,576,8.9463915444
2,3,55,19,Wisconsin,Clark County,34774,568,313,9.0099166655
2,3,55,21,Wisconsin,Columbia County,57532,602,519,9.0366952509
2,3,55,23,Wisconsin,Crawford County,16131,151,181,11.174219039
2,3,55,25,Wisconsin,Dane County,546695,5772,3375,6.2003797388
2,3,55,27,Wisconsin,Dodge County,87839,771,874,9.9503620383
2,3,55,29,Wisconsin,Door County,27668,214,363,13.138606873
2,3,55,31,Wisconsin,Douglas County,43150,397,430,9.9660459133
2,3,55,33,Wisconsin,Dunn County,45368,430,320,7.0750284659
2,3,55,35,Wisconsin,Eau Claire County,104646,1154,756,7.2344151463
2,3,55,37,Wisconsin,Florence County,4295,27,47,10.944230993
2,3,55,39,Wisconsin,Fond du Lac County,103403,1068,911,8.8273483072
2,3,55,41,Wisconsin,Forest County,9004,97,104,11.567765975
2,3,55,43,Wisconsin,Grant County,51439,561,471,9.1560316087
2,3,55,45,Wisconsin,Green County,36960,366,369,9.9886308267
2,3,55,47,Wisconsin,Green Lake County,18913,202,215,11.387108734
2,3,55,49,Wisconsin,Iowa County,23678,248,190,8.0168776371
2,3,55,51,Wisconsin,Iron County,5687,33,91,16.001406717
2,3,55,53,Wisconsin,Jackson County,20643,220,164,7.9776237383
2,3,55,55,Wisconsin,Jefferson County,84769,835,694,8.1734562885
2,3,55,57,Wisconsin,Juneau County,26687,270,255,9.5720720721
2,3,55,59,Wisconsin,Kenosha County,169561,1831,1369,8.0889369459
2,3,55,61,Wisconsin,Kewaunee County,20434,196,192,9.4050797227
2,3,55,63,Wisconsin,La Crosse County,118016,1160,997,8.44711235
